	TIMESTAMP	TRACK_ID	OBJECT_TYPE	X	Y	CITY_NAME
0	1572643799.7014437	1	CAR	699.0833740234375	-1374.804931640625	None
1	1572643799.7014437	2	CAR	683.1487426757812	-1364.218505859375	None
2	1572643799.7014437	3	UNKNOWN	675.429931640625	-1327.194091796875	None
3	1572643799.7014437	4	CAR	644.8369750976562	-1356.04931640625	None
4	1572643799.7014437	5	CAR	655.5646362304688	-1340.52001953125	None
5	1572643799.7014437	6	CAR	663.0651245117188	-1333.741943359375	None
6	1572643799.7014437	7	CAR	663.9859008789062	-1321.5595703125	None
7	1572643799.7014437	8	CYCLIST	673.58642578125	-1344.900634765625	None
8	1572643799.7014437	9	CAR	634.7149658203125	-1364.6331787109375	None
9	1572643799.7014437	10	CAR	711.8103637695312	-1417.8399658203125	None
10	1572643799.7014437	11	CAR	633.2301025390625	-1372.919677734375	None
11	1572643799.7014437	12	CAR	618.8875122070312	-1394.2545166015625	None
12	1572643799.7014437	13	UNKNOWN	720.3074340820312	-1377.6202392578125	None
13	1572643799.7014437	14	UNKNOWN	710.0653686523438	-1370.8525390625	None
14	1572643799.7014437	15	UNKNOWN	702.8777465820312	-1366.1650390625	None
15	1572643799.7014437	16	UNKNOWN	695.3064575195312	-1361.3109130859375	None
16	1572643799.7014437	17	UNKNOWN	682.2915649414062	-1335.104736328125	None
17	1572643799.7014437	18	UNKNOWN	687.40234375	-1356.6107177734375	None
18	1572643799.7014437	19	UNKNOWN	679.1016235351562	-1337.546142578125	None
19	1572643799.7014437	20	UNKNOWN	681.3133544921875	-1345.82568359375	None
20	1572643799.7014437	21	UNKNOWN	679.8881225585938	-1346.52197265625	None
21	1572643799.7014437	22	UNKNOWN	663.5546875	-1337.4925537109375	None
22	1572643799.7014437	23	UNKNOWN	704.3977661132812	-1397.8970947265625	None
23	1572643799.7014437	24	UNKNOWN	706.9381713867188	-1399.198486328125	None
24	1572643799.8013797	1	CAR	698.853759765625	-1374.646240234375	None
25	1572643799.8013797	2	CAR	683.5216674804688	-1364.460693359375	None
26	1572643799.8013797	4	CAR	643.7940673828125	-1358.004150390625	None
