	TIMESTAMP	TRACK_ID	OBJECT_TYPE	X	Y	CITY_NAME
0	1572643774.7007935	1	CAR	685.1135864257812	-1358.557373046875	None
1	1572643774.7007935	2	CAR	656.373046875	-1360.7322998046875	None
2	1572643774.7007935	3	CAR	683.2717895507812	-1364.2366943359375	None
3	1572643774.7007935	4	CAR	703.5166625976562	-1377.5399169921875	None
4	1572643774.7007935	5	CAR	668.5825805664062	-1343.2515869140625	None
5	1572643774.7007935	6	UNKNOWN	674.5078125	-1358.99609375	None
6	1572643774.7007935	7	CAR	648.6950073242188	-1365.875732421875	None
7	1572643774.7007935	8	CAR	663.729248046875	-1332.7022705078125	None
8	1572643774.7007935	9	CAR	661.2965087890625	-1345.8310546875	None
9	1572643774.7007935	10	CAR	666.0868530273438	-1322.7606201171875	None
10	1572643774.7007935	11	CAR	630.3189697265625	-1370.158935546875	None
11	1572643774.7007935	12	CAR	677.3355712890625	-1339.1622314453125	None
12	1572643774.7007935	13	CAR	677.209228515625	-1307.38720703125	None
13	1572643774.7007935	14	CAR	686.879150390625	-1291.621826171875	None
14	1572643774.7007935	15	CAR	683.1690063476562	-1290.5093994140625	None
15	1572643774.7007935	16	CAR	711.878662109375	-1417.7755126953125	None
16	1572643774.7007935	17	CAR	641.2042846679688	-1383.4503173828125	None
17	1572643774.7007935	18	UNKNOWN	720.4803466796875	-1377.4317626953125	None
18	1572643774.7007935	19	UNKNOWN	710.0643920898438	-1370.8604736328125	None
19	1572643774.7007935	20	UNKNOWN	702.3956909179688	-1366.13671875	None
20	1572643774.7007935	21	UNKNOWN	695.2940063476562	-1361.296875	None
21	1572643774.7007935	22	UNKNOWN	682.2984008789062	-1335.0836181640625	None
22	1572643774.7007935	23	UNKNOWN	687.4432983398438	-1356.8101806640625	None
23	1572643774.7007935	24	UNKNOWN	704.3270874023438	-1397.836669921875	None
24	1572643774.7007935	25	UNKNOWN	706.8233032226562	-1399.117919921875	None
25	1572643774.8008986	1	CAR	684.563720703125	-1358.319091796875	None
26	1572643774.8008986	2	CAR	657.23681640625	-1359.7728271484375	None
27	1572643774.8008986	3	CAR	683.1802978515625	-1364.2513427734375	None
28	1572643774.8008986	4	CAR	702.5682983398438	-1376.970703125	None
29	1572643774.8008986	5	CAR	669.46240234375	-1342.5252685546875	None
30	1572643774.8008986	6	UNKNOWN	675.9821166992188	-1359.713623046875	None
31	1572643774.8008986	7	CAR	649.5070190429688	-1364.696533203125	None
32	1572643774.8008986	8	CAR	663.7351684570312	-1332.702392578125	None
33	1572643774.8008986	9	CAR	662.4258422851562	-1344.1531982421875	None
34	1572643774.8008986	10	CAR	666.061767578125	-1323.0665283203125	None
35	1572643774.8008986	11	CAR	629.5732421875	-1371.25830078125	None
36	1572643774.8008986	12	CAR	677.3416137695312	-1339.162109375	None
37	1572643774.8008986	13	CAR	677.214599609375	-1307.3870849609375	None
38	1572643774.8008986	14	CAR	686.8475952148438	-1291.47119140625	None
39	1572643774.8008986	15	CAR	683.2791137695312	-1290.4901123046875	None
40	1572643774.8008986	16	CAR	711.8864135742188	-1417.774658203125	None
41	1572643774.8008986	17	CAR	641.8236083984375	-1382.4808349609375	None
42	1572643774.8008986	18	UNKNOWN	720.4872436523438	-1377.4306640625	None
43	1572643774.8008986	19	UNKNOWN	710.0711059570312	-1370.859619140625	None
44	1572643774.8008986	20	UNKNOWN	702.5215454101562	-1366.0206298828125	None
45	1572643774.8008986	21	UNKNOWN	695.300537109375	-1361.2962646484375	None
46	1572643774.8008986	22	UNKNOWN	682.3043823242188	-1335.0833740234375	None
47	1572643774.8008986	23	UNKNOWN	687.3841552734375	-1356.84033203125	None
48	1572643774.8008986	24	UNKNOWN	704.3344116210938	-1397.8359375	None
49	1572643774.8008986	25	UNKNOWN	706.8306274414062	-1399.1171875	None
50	1572643774.8008986	26	CAR	615.6337890625	-1329.6854248046875	None
51	1572643774.8008986	27	CAR	669.9509887695312	-1317.0743408203125	None
52	1572643774.9010236	1	CAR	683.7800903320312	-1357.908203125	None
53	1572643774.9010236	2	CAR	658.060302734375	-1358.94921875	None
54	1572643774.9010236	3	CAR	683.233642578125	-1364.318115234375	None
55	1572643774.9010236	4	CAR	702.3853759765625	-1376.907470703125	None
56	1572643774.9010236	5	CAR	670.298828125	-1341.180419921875	None
57	1572643774.9010236	6	UNKNOWN	676.45166015625	-1359.9730224609375	None
58	1572643774.9010236	7	CAR	650.3405151367188	-1363.3326416015625	None
59	1572643774.9010236	8	CAR	663.7398681640625	-1332.704833984375	None
60	1572643774.9010236	9	CAR	663.1569213867188	-1343.036376953125	None
61	1572643774.9010236	10	CAR	665.7792358398438	-1322.8636474609375	None
62	1572643774.9010236	11	CAR	629.0300903320312	-1372.2515869140625	None
63	1572643774.9010236	12	CAR	677.3463134765625	-1339.1644287109375	None
64	1572643774.9010236	13	CAR	677.2192993164062	-1307.389404296875	None
65	1572643774.9010236	14	CAR	687.0020751953125	-1291.4195556640625	None
66	1572643774.9010236	15	CAR	683.2208251953125	-1290.529052734375	None
67	1572643774.9010236	16	CAR	711.8912963867188	-1417.77685546875	None
68	1572643774.9010236	17	CAR	642.3153076171875	-1381.8004150390625	None
69	1572643774.9010236	18	UNKNOWN	720.4920043945312	-1377.4329833984375	None
70	1572643774.9010236	19	UNKNOWN	710.1461791992188	-1370.939208984375	None
71	1572643774.9010236	20	UNKNOWN	702.4283447265625	-1366.0765380859375	None
72	1572643774.9010236	21	UNKNOWN	695.2910766601562	-1361.2808837890625	None
73	1572643774.9010236	22	UNKNOWN	682.30908203125	-1335.085693359375	None
74	1572643774.9010236	23	UNKNOWN	687.3485107421875	-1356.8614501953125	None
75	1572643774.9010236	24	UNKNOWN	704.3392333984375	-1397.8382568359375	None
76	1572643774.9010236	25	UNKNOWN	706.8355102539062	-1399.1195068359375	None
77	1572643774.9010236	26	CAR	615.638427734375	-1329.68798828125	None
78	1572643774.9010236	27	CAR	669.9207763671875	-1316.831787109375	None
79	1572643774.9010236	28	CAR	680.165771484375	-1324.4271240234375	None
80	1572643775.0011652	1	CAR	683.2960815429688	-1357.536376953125	None
81	1572643775.0011652	2	CAR	658.599853515625	-1358.4501953125	None
82	1572643775.0011652	3	CAR	683.2813110351562	-1364.3291015625	None
83	1572643775.0011652	4	CAR	702.1159057617188	-1376.7567138671875	None
84	1572643775.0011652	5	CAR	670.93603515625	-1340.12939453125	None
85	1572643775.0011652	6	UNKNOWN	676.93505859375	-1360.3629150390625	None
86	1572643775.0011652	7	CAR	651.1366577148438	-1362.3607177734375	None
87	1572643775.0011652	9	CAR	664.0680541992188	-1341.9412841796875	None
88	1572643775.0011652	10	CAR	666.0154418945312	-1322.9442138671875	None
89	1572643775.0011652	11	CAR	628.4873046875	-1373.0972900390625	None
90	1572643775.0011652	14	CAR	687.0126342773438	-1291.39208984375	None
91	1572643775.0011652	15	CAR	683.1642456054688	-1290.568603515625	None
92	1572643775.0011652	16	CAR	711.8955688476562	-1417.7803955078125	None
93	1572643775.0011652	17	CAR	642.82421875	-1380.994140625	None
94	1572643775.0011652	19	UNKNOWN	710.061279296875	-1370.90771484375	None
95	1572643775.0011652	20	UNKNOWN	702.398681640625	-1366.0208740234375	None
96	1572643775.0011652	21	UNKNOWN	695.283447265625	-1361.30126953125	None
97	1572643775.0011652	23	UNKNOWN	687.3134155273438	-1356.8834228515625	None
98	1572643775.0011652	24	UNKNOWN	704.3831787109375	-1397.916259765625	None
99	1572643775.0011652	25	UNKNOWN	706.8727416992188	-1399.177490234375	None
100	1572643775.0011652	26	CAR	618.0912475585938	-1330.971923828125	None
101	1572643775.0011652	27	CAR	669.9896240234375	-1316.8416748046875	None
102	1572643775.0011652	28	CAR	681.2763671875	-1324.03466796875	None
103	1572643775.0011652	29	CAR	656.968017578125	-1329.59130859375	None
104	1572643775.0011652	30	CAR	617.3871459960938	-1392.55126953125	None
105	1572643775.0011652	31	UNKNOWN	720.3007202148438	-1377.6534423828125	None
106	1572643775.0011652	32	UNKNOWN	682.10400390625	-1335.685546875	None
107	1572643775.0011652	33	UNKNOWN	680.9168090820312	-1337.0682373046875	None
108	1572643775.0011652	34	UNKNOWN	680.2314453125	-1346.6468505859375	None
109	1572643775.1013172	1	CAR	682.8359375	-1357.2484130859375	None
110	1572643775.1013172	2	CAR	659.1414794921875	-1357.94677734375	None
111	1572643775.1013172	3	CAR	683.286376953125	-1364.3792724609375	None
112	1572643775.1013172	4	CAR	701.831787109375	-1376.565673828125	None
113	1572643775.1013172	5	CAR	671.5664672851562	-1339.0826416015625	None
114	1572643775.1013172	6	UNKNOWN	676.5634765625	-1360.103271484375	None
115	1572643775.1013172	7	CAR	651.8208618164062	-1361.2974853515625	None
116	1572643775.1013172	9	CAR	664.8640747070312	-1340.7222900390625	None
117	1572643775.1013172	10	CAR	666.1084594726562	-1322.81298828125	None
118	1572643775.1013172	11	CAR	627.8690795898438	-1373.9058837890625	None
119	1572643775.1013172	14	CAR	687.0241088867188	-1291.360107421875	None
120	1572643775.1013172	16	CAR	711.97509765625	-1418.0037841796875	None
121	1572643775.1013172	17	CAR	643.5247192382812	-1380.358154296875	None
122	1572643775.1013172	19	UNKNOWN	710.1185302734375	-1370.912841796875	None
123	1572643775.1013172	20	UNKNOWN	702.4360961914062	-1366.091552734375	None
124	1572643775.1013172	21	UNKNOWN	695.3067626953125	-1361.3131103515625	None
125	1572643775.1013172	24	UNKNOWN	704.3645629882812	-1397.9136962890625	None
126	1572643775.1013172	25	UNKNOWN	706.8417358398438	-1399.1663818359375	None
127	1572643775.1013172	26	CAR	618.807861328125	-1331.645263671875	None
128	1572643775.1013172	27	CAR	670.02783203125	-1316.7802734375	None
129	1572643775.1013172	28	CAR	681.2835693359375	-1324.0330810546875	None
130	1572643775.1013172	29	CAR	657.0296020507812	-1329.4501953125	None
131	1572643775.1013172	30	CAR	617.3943481445312	-1392.5496826171875	None
132	1572643775.1013172	31	UNKNOWN	720.3028564453125	-1377.65087890625	None
133	1572643775.1013172	32	UNKNOWN	682.1112670898438	-1335.6839599609375	None
134	1572643775.1013172	33	UNKNOWN	680.924072265625	-1337.066650390625	None
135	1572643775.1013172	34	UNKNOWN	680.2387084960938	-1346.645263671875	None
136	1572643775.1013172	35	CAR	681.7265625	-1321.762939453125	None
137	1572643775.1013172	36	UNKNOWN	682.3345336914062	-1335.125732421875	None
138	1572643775.1013172	37	UNKNOWN	687.4627075195312	-1356.71337890625	None
139	1572643775.1013172	38	UNKNOWN	663.5576171875	-1337.5048828125	None
140	1572643775.2014575	1	CAR	682.378662109375	-1356.95361328125	None
141	1572643775.2014575	2	CAR	659.671630859375	-1357.4444580078125	None
142	1572643775.2014575	3	CAR	683.312255859375	-1364.4033203125	None
143	1572643775.2014575	4	CAR	701.7161865234375	-1376.494384765625	None
144	1572643775.2014575	5	CAR	672.3681640625	-1337.974365234375	None
145	1572643775.2014575	6	UNKNOWN	676.1959838867188	-1359.8758544921875	None
146	1572643775.2014575	7	CAR	652.489990234375	-1360.2222900390625	None
147	1572643775.2014575	9	CAR	665.555419921875	-1339.6131591796875	None
148	1572643775.2014575	10	CAR	666.0762939453125	-1322.8038330078125	None
149	1572643775.2014575	11	CAR	627.235595703125	-1374.7581787109375	None
150	1572643775.2014575	14	CAR	687.0231323242188	-1291.3284912109375	None
151	1572643775.2014575	16	CAR	711.88427734375	-1417.970703125	None
152	1572643775.2014575	17	CAR	644.3405151367188	-1378.9879150390625	None
153	1572643775.2014575	19	UNKNOWN	710.117431640625	-1370.9212646484375	None
154	1572643775.2014575	20	UNKNOWN	702.4336547851562	-1365.95556640625	None
155	1572643775.2014575	21	UNKNOWN	695.287353515625	-1361.3165283203125	None
156	1572643775.2014575	24	UNKNOWN	704.3553466796875	-1397.9051513671875	None
157	1572643775.2014575	25	UNKNOWN	706.809326171875	-1399.1680908203125	None
158	1572643775.2014575	26	CAR	619.729248046875	-1332.240966796875	None
159	1572643775.2014575	27	CAR	670.0621337890625	-1316.84814453125	None
160	1572643775.2014575	28	CAR	681.2788696289062	-1324.031982421875	None
161	1572643775.2014575	29	CAR	657.0352172851562	-1329.4876708984375	None
162	1572643775.2014575	30	CAR	617.3906860351562	-1392.5496826171875	None
163	1572643775.2014575	31	UNKNOWN	720.2943115234375	-1377.60791015625	None
164	1572643775.2014575	32	UNKNOWN	682.106689453125	-1335.6829833984375	None
165	1572643775.2014575	33	UNKNOWN	680.9194946289062	-1337.0655517578125	None
166	1572643775.2014575	34	UNKNOWN	680.1947021484375	-1346.66064453125	None
167	1572643775.2014575	35	CAR	682.1497802734375	-1321.3919677734375	None
168	1572643775.2014575	36	UNKNOWN	682.3299560546875	-1335.124755859375	None
169	1572643775.2014575	37	UNKNOWN	687.4584350585938	-1356.7122802734375	None
170	1572643775.2014575	38	UNKNOWN	663.5371704101562	-1337.4781494140625	None
171	1572643775.2014575	39	UNKNOWN	679.53515625	-1346.2833251953125	None
172	1572643775.3015378	1	CAR	681.95556640625	-1356.6551513671875	None
173	1572643775.3015378	2	CAR	660.2406616210938	-1356.486083984375	None
174	1572643775.3015378	3	CAR	683.3902587890625	-1364.4139404296875	None
175	1572643775.3015378	4	CAR	701.5702514648438	-1376.3768310546875	None
176	1572643775.3015378	5	CAR	673.0830688476562	-1336.976318359375	None
177	1572643775.3015378	6	UNKNOWN	676.4619140625	-1360.6461181640625	None
178	1572643775.3015378	7	CAR	653.2056884765625	-1359.099609375	None
179	1572643775.3015378	9	CAR	666.2872924804688	-1338.4761962890625	None
180	1572643775.3015378	10	CAR	666.3663330078125	-1322.3970947265625	None
181	1572643775.3015378	11	CAR	626.6329956054688	-1375.654541015625	None
182	1572643775.3015378	16	CAR	711.85498046875	-1417.86279296875	None
183	1572643775.3015378	17	CAR	645.0718383789062	-1378.1832275390625	None
184	1572643775.3015378	19	UNKNOWN	710.1398315429688	-1370.8839111328125	None
185	1572643775.3015378	20	UNKNOWN	702.3092041015625	-1365.985107421875	None
186	1572643775.3015378	21	UNKNOWN	695.28857421875	-1361.316162109375	None
187	1572643775.3015378	24	UNKNOWN	704.3712768554688	-1397.91162109375	None
188	1572643775.3015378	25	UNKNOWN	706.8070068359375	-1399.1883544921875	None
189	1572643775.3015378	26	CAR	620.7111206054688	-1332.908935546875	None
190	1572643775.3015378	27	CAR	670.0579833984375	-1316.86083984375	None
191	1572643775.3015378	28	CAR	681.28759765625	-1324.03125	None
192	1572643775.3015378	29	CAR	657.05419921875	-1329.525146484375	None
193	1572643775.3015378	30	CAR	617.3994750976562	-1392.5489501953125	None
194	1572643775.3015378	31	UNKNOWN	720.3025512695312	-1377.5946044921875	None
195	1572643775.3015378	33	UNKNOWN	680.9490356445312	-1337.0877685546875	None
196	1572643775.3015378	34	UNKNOWN	680.2051391601562	-1346.6446533203125	None
197	1572643775.3015378	35	CAR	681.7957763671875	-1322.05419921875	None
198	1572643775.3015378	36	UNKNOWN	682.3076782226562	-1335.114990234375	None
199	1572643775.3015378	37	UNKNOWN	687.4671630859375	-1356.69921875	None
200	1572643775.3015378	38	UNKNOWN	663.5459594726562	-1337.4774169921875	None
201	1572643775.3015378	39	UNKNOWN	679.5438842773438	-1346.2825927734375	None
202	1572643775.3015378	40	CAR	660.1489868164062	-1355.180419921875	None
203	1572643775.3015378	41	CAR	677.0327758789062	-1307.790771484375	None
204	1572643775.3015378	42	CAR	616.0501098632812	-1395.2275390625	None
205	1572643775.3015378	43	UNKNOWN	704.6317138671875	-1397.0985107421875	None
206	1572643775.4015539	1	CAR	681.5476684570312	-1356.3995361328125	None
207	1572643775.4015539	2	CAR	660.7128295898438	-1356.094970703125	None
208	1572643775.4015539	3	CAR	683.4337768554688	-1364.416259765625	None
209	1572643775.4015539	4	CAR	701.400634765625	-1376.2698974609375	None
210	1572643775.4015539	5	CAR	673.7838134765625	-1336.0538330078125	None
211	1572643775.4015539	6	UNKNOWN	676.6058349609375	-1360.9840087890625	None
212	1572643775.4015539	7	CAR	653.8807373046875	-1357.997314453125	None
213	1572643775.4015539	9	CAR	667.0891723632812	-1337.3809814453125	None
214	1572643775.4015539	10	CAR	666.4566040039062	-1322.276123046875	None
215	1572643775.4015539	11	CAR	626.030029296875	-1376.548828125	None
216	1572643775.4015539	16	CAR	711.8065185546875	-1417.823486328125	None
217	1572643775.4015539	17	CAR	645.5850219726562	-1377.3111572265625	None
